video_id,new_length
UfHpFwzuuN4,53.0
UAZoHvZe0Eg,695.0
pdp5PLcVTow,612.0
8l9_OE9c6vg,614.0
8076I6EtA30,679.0
x0zbfVWd1xg,673.0
EEa5F7YxwdY,60.0
uWuYbdkbn74,677.0
Nie0BIUoDRw,59.0
WrZmhbJFxx0,743.0
DShl7oDOawM,445.0
5eVuZEdlVDQ,399.0
JhE4ToJOPcc,864.0
NVriw_UBdTA,213.0
lBvERcudgQc,735.0
bqFiPexTHNY,586.0
ErboCd1nw_8,26.0
fnnR5Om7Pww,602.0
97dQCDRGM2Q,252.0
ndtq-xXu7Jw,1150.0
eDkYvTZkhqs,58.0
Qs4PP_2Kv0Y,796.0
I0YNxChmInk,582.0
g2pT6Y3LnoE,58.0
XELHBDZ2Ngc,466.0
kN89ewZjOR8,464.0
7E2nvsT3DNI,60.0
7_Gz6kAmX8Y,498.0
nWrbC9-wwPs,60.0
zNnqp0oSb7k,407.0
E9_n5wyCFmQ,692.0
c1aD0HI24PE,653.0
Vh9R01jtrj0,772.0
aOWkVdU4NH0,808.0
i4gJa91MyKQ,619.0
YvCo9Zp7irY,586.0
uktwCTwP47Y,766.0
WaT_rLGuUr8,818.0
JJk1ji23Ey8,676.0
7notuuPwzCM,468.0
HvaQw77UQcw,403.0
wAj3fltMu28,806.0
qi5KyW3aTNw,1033.0
_SglZwZdpV8,692.0
IFz36TaBsIc,211.0
FSVTrUIvH8w,408.0
5Jmce2tUn88,525.0
sV7eDd1d7LI,536.0
Hgiu9cqph5Y,360.0
mLBqx9pl4UU,243.0
OdNqWcUdm6I,550.0
K-yazBBF3gE,288.0
5530I_pYjbo,351.0
gY1eTtfmkjA,0.0
iigDXgdKkuI,384.0
zGcYabz3hYg,244.0
3XW-XdDe6j0,235.0
bF9zOykErJ4,350.0
9WXIrnWsaCo,386.0
7dFFEBnY0Bo,193.0
8EtGvcTledQ,209.0
cofNVuXgjsA,172.0
MIF4Imp92OM,311.0
2BgtftaJAWA,287.0
XPp6RrEGc5k,339.0
QX02w9Et5Tw,0.0
eeeTvatu6fk,282.0
QIqMp-erjvg,298.0
tNNv1znQbzQ,273.0
ZazBiZ6ktfk,385.0
SfVG6GQg6FM,276.0
9sRyIvbO-t0,1193.0
O1JDBt6WE7A,1132.0
WxAiYjUYlxw,1709.0
JgzkfO8nYKo,1037.0
Tpc3qeXxxW4,866.0
bKgU30wub50,657.0
TeYuUZpaq4o,1156.0
jCMz9RSotZM,512.0
AOxX8MSk8kk,666.0
8Jr0YEihrrI,585.0
HxNJFNaHDAc,1360.0
ryEoYSeOPI0,1321.0
6RYE0Mq2G2c,526.0
HdjdcOLVjDU,792.0
eKQWVkrJyzE,913.0
KAsWn0go2WA,929.0
HnbyTmJl8bk,1049.0
3GVe7aqqch4,512.0
7MSq6Ymi7OI,1209.0
9saTcTm4UQw,795.0
hXNGXq1UVLI,655.0
l5t-uDLTr_Y,1312.0
Hd9odhaNVuQ,901.0
ycWSqWy-GNg,821.0
ST7SuR7mBI4,1264.0
QJIX_Djd6pg,984.0
wAUu8Iai8sw,1011.0
7ivkN4k7r58,894.0
6dUiMXiXz48,761.0
nA8gl_Y8G1w,1257.0
0KJKjgZPUHU,401.0
JSdA4cD-rT0,436.0
MBwwwgqK7YM,1084.0
-8kNOdbZtjY,1061.0
1NQbmFyIME4,1200.0
rNIm8hXQSME,1053.0
tmqiC08yNow,1099.0
hdr5wlvBKA4,673.0
VQvYn7L71yg,1235.0
Bmt6ptnZrgA,870.0
yiUWgIcmkig,1139.0
fd7DE0TLLMg,873.0
vuKVleb7R6E,491.0
d2i6mVNZ5Jo,646.0
QkKw9UH9MDQ,452.0
EaDmRlnyTq8,735.0
2lsHvoxCqAI,791.0
uTG1WXoHr7M,1303.0
toIlzxdB0rY,1003.0
qlcgFh1DwdE,1365.0
CQpK3CgCznk,830.0
LmxgWiL_4rc,1214.0
0aBljvvNnE4,823.0
fLVdUaET3L4,1104.0
xGocVXRGz68,1014.0
hLX5BSY6pJw,1038.0
E-vNZiTV3F4,1035.0
h4xwTAdzoow,1295.0
dHMUREJaImI,1027.0
JdV-RnGGaV0,1309.0
UaXIC954BxI,1267.0
4llvm5HQU6Q,1080.0
QdVBUvQ74iY,1058.0
M2yvVSsPzjw,1136.0
4oXUogSBrJs,1047.0
okG0tWD6UhM,840.0
5uIGTR2Lshc,995.0
dFTwisupQXM,1017.0
Zx1CYQWkfYg,894.0
yu9kqRC3lWE,1212.0
PWXpsCKmj2U,993.0
7c3080gTHgc,1130.0
Lg-Fq1Bp3L8,930.0
u-OGd9UQk5M,1053.0
gwI5DZXVj34,828.0
sgmDaq4L2wA,941.0
RRbbblOqIMc,1054.0
NtPalXnxYYM,1110.0
qvamzKvNG0w,946.0
HxNZA0ibY1g,1042.0
57ZQ51ZGl2g,1078.0
_uNRfNM-Z2k,1384.0
OohB5tu0Y60,918.0
HOBJkUUn1ao,1258.0
kU8dLtl1KNM,1438.0
UthhYUZDIDg,1051.0
0NNUg919esk,1077.0
HoAg1trAfIc,1187.0
QYVyjS-Ky9E,1059.0
6-Oj83hX0Zg,1145.0
gDlo750LINo,1145.0
pp-zw4ykOpw,1193.0
JkC1seXEGSM,1019.0
IQlrtR1mzsE,1059.0
iFfke7vJKSs,945.0
4ClGRe1DkEY,872.0
G-WPfVutEiU,922.0
xu7JZ-ybuds,1084.0
rUASAegYZRQ,1127.0
Bm2djcosc8I,56.0
q-M2JoZcZOk,59.0
_lDkYwGz5TQ,60.0
hjCt9Sq85pY,52.0
XJA7mxAcagE,59.0
a2I63rKxB_M,56.0
nmvbownrf4w,50.0
PMuvaCNOrh8,40.0
LV0YhyQ99_Q,23.0
V8P6eVQrw6s,60.0
EcvwgpePdUM,51.0
AhR9_YAKJcs,1415.0
QCIdLCw0_Eg,56.0
Af-VOp7yrxg,1786.0
KetzrKJt3NA,1662.0
nBBhpDprTqs,2382.0
d8QcqQA0zIQ,1434.0
JXIzvis8jmg,1738.0
0V-NZffLpJw,1768.0
q0EXdgPkUL8,1583.0
KqcjO7R7MaI,1841.0
IN_x74K63yE,1748.0
wuW27uhsPMs,1642.0
NFn7uADJcfs,643.0
BWdu2bFevjQ,1611.0
wa1qgY8CaHA,1936.0
hKx8WckgNQw,1963.0
xafq0q5lIq4,910.0
wMGUXnRpwTM,724.0
gNt40hOkHDs,1415.0
_JJyUyfeLLo,2316.0
g_iMpY2Rnmg,510.0
wMHODqY4k08,1782.0
40cpTm90U7E,2735.0
XFByXRS5TbM,1711.0
JgCJCImVrWw,1288.0
_8tuB87OoO8,2837.0
WtVLFZyo_b0,2520.0
h6sp7wTf_cA,2670.0
ABDmiZD1TDU,2587.0
UzAFN61CiVQ,2704.0
UKxMZBf0p5g,135.0
4-pNK1gzHRo,846.0
fKMGZW8cA1U,2165.0
pnNCuecyZnQ,2296.0
5mCcUndJMo8,1783.0
__BcrGEl70Y,2401.0
sF9C-wqtWzc,574.0
VsVjPyj1iFg,1755.0
B1NyrihEzhI,1641.0
CkYwtlatzUE,60.0
stUJdqP5rCI,60.0
_NwTycRvMgk,61.0
ZRYZ71GrZRw,8.0
uXMV0rtsKHk,9.0
k_WY9ApRkIc,48.0
3wPxeGt5IT8,48.0
RIRXY_X2BNk,16.0
tWWARFg_c-s,25.0
9RWeYDTdXg8,60.0
ym1OAQvx-bM,61.0
61RitnqbNQ0,22.0
E1KtTQvIyJ4,9.0
X3Otg9gPRmU,59.0
Yz9n0GHns7g,14.0
Vfx1ywSnvpI,60.0
DSg7szeQz6s,55.0
RVqjtOYho3I,16.0
qMaY59URTuo,58.0
f0SHHP3rqYE,61.0
tVyo691X5K0,16.0
MmP1xb9FjTc,41.0
kqxYgXAm3Ls,33.0
Wh0pjhUH8-M,37.0
8ulq19lvlBk,60.0
pcZ3CDAbDOo,6.0
j0j_VX6EP1o,60.0
AotKQ1_ttiQ,21.0
orsgKOEh9js,60.0
Zz3RBP-aq9c,60.0
C9YGJ-S_mtA,60.0
mBVXwXjDTVk,15.0
OVZv92NHDnk,10.0
tLX3UcdxlPc,60.0
tHfy5gGVUg4,60.0
oACju7pYJdM,29.0
d7GzFpo0JKU,8.0
6JcQNSbdsgg,61.0
ZLafoADp7wU,12.0
BVKMw8sArQc,8.0
c8nbrUxTt3o,60.0
7Dy11x0I30g,16.0
fq2Yz_AabYw,16.0
L0P_qT8qJro,6.0
r1LkE0ic9ss,18.0
eZRK91I_rsw,16.0
9kZdWO02tsQ,10.0
Vq15vw2yaBo,55.0
mDbH4Xpy804,16.0
a5CdRJGsw7g,15.0
J_B8AWpXHBo,787.0
QZb_DipcJEI,747.0
uxX1A-g6wTc,836.0
tN9_4ORisgI,621.0
SyTk4sQj0gg,711.0
8K-T1DaHV9o,909.0
JKC_SqCMxog,750.0
FGwIdElT15g,866.0
HMcFiyvD2UI,611.0
t8zvSK5rDn0,852.0
E2M168_xPbs,758.0
lkh9IxTsTis,680.0
6UIEo0N87sU,699.0
TrIeTfNY9OA,517.0
tcNdPre5CHk,462.0
1wQ9yxKO2Is,796.0
uVD1wSpfmdA,728.0
1ip19jORVR4,573.0
cUDYXH3WG5Y,663.0
CWaJcOBrtvE,463.0
bfOFhej1PYE,1066.0
2B3CMI-io6c,564.0
iMSiXqRHzi4,520.0
4Ur6Vorkm9M,492.0
x_Bvd9L1vzg,563.0
AZwTbX0Lv6o,439.0
79OdvtGwXRA,555.0
KHCQSmjwRIs,1038.0
uplNALKBKRA,549.0
IGlHT1zwbqg,443.0
u3TqzyEv3Fo,691.0
N5bpaHtGiu8,712.0
SFk773M0IoQ,1004.0
iFqZumXnoUo,691.0
c3zO4OWzF6M,567.0
Y4w6mMYPOWk,699.0
i2MiZNtc2v4,996.0
q8MCM2ImSB8,556.0
fLuolUGCPfE,443.0
QkHIECCMO-M,687.0
YOveatIU3x8,966.0
5JEh9qaEEKA,550.0
lttNWt1UMCM,541.0
6Qq0NJ5EdXU,617.0
tUGjOf8CE78,945.0
95usKlXdOD4,652.0
fIYg7mp52Nw,1005.0
tRYguRCW07Y,539.0
hjbK0PBOWVY,652.0
WD1L9GItuW4,1858.0
5PY_xvfAg-4,634.0
jBJ5dSLRoTQ,1815.0
O6w84sbr16o,1958.0
8noKRVIoQOE,490.0
uvtQxVbqm1k,45.0
9srTREKiXD8,667.0
HoWf7Q5zREw,615.0
5mvW8UfJGt0,1209.0
ow1_M2N6gzk,674.0
YNxXyVy1ypE,1956.0
0-_KZlwqy30,17.0
t1tJGAh_Zs0,746.0
HOluC3GhrSk,16.0
J3dhd5h9uxk,2027.0
bPItT2TzBWQ,24.0
dAFCIkXcDQc,612.0
epjROVVPuq4,22.0
9OsVgCgHchU,640.0
ooQhLFqPmRg,610.0
9ic_rUvWHc4,629.0
jQT_iIXU0BI,14.0
vYp4lqDxf3M,14.0
h2JkSxZQfbE,10.0
vBtXVjG4iXs,703.0
468zHabMi2Y,1267.0
o90OaNGf1bA,23.0
6h4jyC8HqCg,666.0
Dg5v9d4_DOk,1784.0
szwAkHEGE_M,19.0
oIMeSO4u9OI,10.0
ywIFXGI_nkI,1916.0
LBU2-zgaobw,692.0
BOMvTuEnF5E,2148.0
jrtvBiStUPg,10.0
gfO48ejjQhc,1863.0
oSP7A15qBlI,665.0
SHRBa1hhViQ,1848.0
ugGAIvHPA8A,7.0
_Rbk0UmqZPo,2051.0
veejCFrqs5E,33.0
3YlXbj2RQ3g,699.0
AnqpBG-N5oI,1842.0
uyrRqa_2Kdo,671.0
H1dZGzCE_m4,1841.0
c1A_OTc6GoQ,622.0
3u4_AwxLl-o,35.0
fe39a336BmE,694.0
2psRg_R0uPQ,38.0
5x2wen8ciRo,864.0
uRrj2hAeMq4,7.0
zYgoSYfMzHQ,60.0
UsYzSEZGXVo,57.0
3qMEKnPGsEw,35.0
gq0xjJV2knU,54.0
WwUiSFa2DPE,367.0
jahPsnsxNNY,56.0
BHG5zhrUljE,10.0
WJ9_meyJZ3U,60.0
vzA1464M9ck,17.0
ftoTcOCDhDQ,60.0
pxew5VRARHQ,60.0
OA5YPrBKH0g,530.0
OXtuDwOools,24.0
0znq2fT29HA,61.0
hYc4tl77wAQ,12.0
H6tPG6Yl42o,54.0
PV8vIhy0-wk,876.0
9YoDcoEkEfU,59.0
DIVBHDRRbfU,504.0
oPUMmWBhDC4,54.0
ais9Atdm8m8,59.0
zxwuHBjrSYg,59.0
QVZMlBSQYTE,59.0
0OWEtuS7-pE,316.0
Zmk17fqiGmc,60.0
Oc6Kaa3F3TQ,8.0
UTw_D4TP0KE,59.0
VOsdpuyFjKI,491.0
7jVxbUp_0sg,13.0
pebiT47C3Is,333.0
tcFVdnhBgXg,59.0
iNfaxMRatt4,398.0
cq-4gME3IFY,57.0
DTrofVsPQ90,56.0
Q9h0NG0h5Cs,546.0
_w-HpW70nSQ,271.0
22AmJ_m81B4,524.0
46x7HOWSYFM,604.0
8Um35Es-ROE,233.0
FOAiePVeJgM,544.0
10JAHBYnb_8,737.0
pzqeWbFP1ck,363.0
PpfdpnggMz4,737.0
p-wkhe1LddU,665.0
C-1XST4b_k8,54.0
rXkzjgBGGA8,327.0
gnrSDKLZDxI,49.0
m41ZQV7FybU,412.0
eYxKFy_6xLY,335.0
sHGP2ZUIr48,17.0
UUg9TTkVR8A,27.0
VEbIbtO2EYc,19.0
gszZ5theCrU,20.0
SP90eKSw3Ok,26.0
O0Q6q4ml5gE,14.0
ZP7RuLMeb4s,12.0
NcAV1_N1ENU,26.0
8SbQZRbWieo,26.0
01xFk9sUQlU,18.0
fajSXytYi48,172.0
5MipujW91Lk,24.0
s4PNUrL1mds,16.0
pMJyo5IylgM,38.0
xzWMRHK-5Gg,20.0
oh2mUiC4EUg,26.0
ZvQhrwy6Wfc,17.0
1_VCk5-kR4c,175.0
z1B6DDBdtww,13.0
NL3FyV6WOIc,22.0
ZIf_N5IAHRI,12.0
JOuOAop5ko4,12.0
gglOjpu7mAY,11.0
7RNnuU-IC7w,16.0
79rLfa428oo,33.0
NxwBMWmmMMk,46.0
BzXXFAg7sAk,15.0
O_5aE8-gflw,6.0
KooASM82OcI,60.0
Owq7s-VTC1s,19.0
FQsplrgOzWw,38.0
HiKHIg_DRXc,148.0
JG_YZZp899o,8.0
IybWpcWE9wA,15.0
Z0W0qWFHBbU,43.0
klDike72vO0,37.0
CkgrnBi-6Sk,29.0
UAmXOwft1-c,183.0
EF8fGkV5f_Q,22.0
BgFNnnWhAks,19.0
ZMB5LZ4WIoo,13.0
8VJ1velJw2M,10.0
YmTQaEoUOHA,12.0
JdFiUmJrPek,9.0
ISmxeo6zYb8,8.0
r0fpo1QLWik,14.0
o6jJDQyiUik,17.0
2P23Bv2Xbg0,18.0
1JGCNxD_3XQ,22.0
q82gjr1bt2k,936.0
WBF2xI88CWc,153.0
sSqMyT6bL0k,644.0
Gj1HfJq7rGU,750.0
8j-u3VopJe8,917.0
E0zibYRHQC4,572.0
Xwnhrb9FHps,555.0
w4V4n444L_4,624.0
jiA8gxRWzp0,640.0
64YlaIfsArE,669.0
gGSE6BNrXS0,720.0
Te3cSqlwlHE,431.0
VWbME4dmfiM,622.0
ebF0Mf8Ljks,376.0
6t_HhARb58M,1523.0
T-GPYJ2f2iw,305.0
9je_zy3bGGw,401.0
kUErCeb3CcU,393.0
iLONf96eq0A,708.0
A8U5x6PNG34,571.0
jmIYuxN0J4M,725.0
itCOy1gMqTA,565.0
trqRcVMqxRU,555.0
n-E8GcgZYec,650.0
tzlXAR7zq-E,1177.0
2YZzvBftjy0,1351.0
-1va-UDSe2s,374.0
EbRB0dhqrNo,1033.0
B2kLVb0Y_fc,1323.0
rDbyWVzWuJQ,474.0
QuDDub-lllg,373.0
z6CHnOVSq0M,82.0
uPl_xU9wkmQ,914.0
vgOfmK_15n0,109.0
EGNtHaMGnVM,986.0
9J1fKMEo3rs,532.0
vfUwGsEreyk,717.0
kKMD1vEXiHQ,479.0
Pf94LQzmxhU,536.0
jVqZyz1fJEU,505.0
NKfflqUq_eU,643.0
wDkrrcifOtQ,506.0
9iPbwLS5CQ0,229.0
blFmuN7aIqk,248.0
hVinGo0Zv-w,383.0
xCAgJ8bjJIQ,459.0
nyJ-ecanDnk,506.0
VfRBazk8ZlU,10.0
OcHBhLMvQ3M,44.0
Uxux1MxDiZ8,1231.0
L4gMGVAM0KE,863.0
n2Pu6Iai98o,1347.0
BJJhsmhpPGE,764.0
RHPIdIAVyT0,1241.0
1oTCEZupsFU,1571.0
EbVFlzPcYr0,1509.0
J06ch2-vARA,1053.0
Xgw_4b8yfhw,881.0
qw2tlVw9CUM,1460.0
TEu-OFbOX2U,980.0
h81ciqLFeR0,1306.0
2XhKU2pCMoY,646.0
m1sC0cHMRSY,678.0
og4uZXhbR0A,879.0
0_GiSOkWFGM,1864.0
Wtj6ZCbtOsY,783.0
q20Ns6c2qCI,1402.0
QZAwXjdlYdg,1396.0
Ah9MuGre6J8,1253.0
ld_xWCe4L0U,794.0
EbEpmJ2zRtA,998.0
rjTRCxm3gTM,1261.0
GgQZ5CuwGMk,633.0
hmZwAgtyNnA,856.0
6Y9YfYEF4uY,1280.0
qvwnX5NxaHg,639.0
phpxW-4FhnE,1148.0
5Wcw0NLvo2U,1254.0
JZpVUNiSg5s,757.0
W4W9yN3G0SM,821.0
bzMmXHrX6IE,1048.0
zjSa6Ru1OvM,817.0
kFRENau-7so,924.0
UiZtjKzo-d0,909.0
D3B5b_Rs1zs,854.0
1G-dzZMEGGY,1232.0
wnFJEz3R5Bs,871.0
5EBYBqGD248,1164.0
JAETP90YhNc,1109.0
MWzkb-PCYDQ,1060.0
TWa3NTfDWC8,1169.0
9VkTnlPOX08,1055.0
Og2EADZRZoU,1743.0
yqzPKzYASY4,1336.0
Q5UWwFZimAA,1230.0
dJeMKxTqsUs,1451.0
9yrH8S94Jj0,904.0
c-NUECzcVCE,1013.0
zuKACcNh07k,60.0
kfWorWINXk4,770.0
MLXxk1PAo40,60.0
Xv75GcQL-uo,1990.0
iTZM5Qlahps,2011.0
2HNZTnx64d0,43.0
tYX86m1qfJk,160.0
k9jg0NuvIB4,3816.0
L015PlQ9L_A,3027.0
oZBVR3r2YpE,2502.0
6df53AhRV0o,2232.0
AaGxIYE5u80,1528.0
o92zL6Kv-i0,1024.0
AUo28jH4KIA,559.0
TVVt6RL6zhk,111.0
Wbv0dxtgh4o,1774.0
k6PVekMPFuo,1939.0
onTRy5SJIIo,3842.0
XMXv1d6ZVPI,1624.0
rb0VwTatQNI,1610.0
fFYRpoITZQY,1789.0
ggroSMLz0fs,1045.0
z-r6qyVmw0Q,1921.0
O3RftGbteg8,1063.0
h4yVtnDowEU,780.0
v3iVPRmOGZw,2197.0
WjDQsHhMcp8,60.0
nQe2KwfEJBc,1308.0
1TNhePUy7c0,977.0
KF7a1pv4Aeg,2090.0
Ukc6DzX17Sc,822.0
dFCkDHglbvM,1454.0
O_NhxBiP_u0,60.0
t1IkZBYWMg4,468.0
Ajw4PNKPbdo,2510.0
ymDGnxibsX4,1332.0
GF2lKu9yH2k,60.0
fINaU3nMyaU,0.0
KHUJywZgdOA,3052.0
rKLxtjaRw-0,220.0
pevi57ZBZaE,60.0
yLGSbHZ54EM,1605.0
ghDh-6tncCA,60.0
7011WUaLNZE,1253.0
idO-XqXp9CY,53.0
qIZJRkzkyh8,60.0
HtJdDeUTn3c,2434.0
8ptCLCnehJ8,60.0
MKKf7nd5hPo,1186.0
UZUwrhKLulU,391.0
PpK40ynP6-Q,1451.0
kvZ8QlPzdPc,374.0
9CdPe_fbBoE,1139.0
8wIpozrugLk,660.0
t_bJCqYzxKg,1010.0
yirYcge2x9A,847.0
xJHAuFtWv0I,1149.0
Q4eQ8NNSQWo,1271.0
EaEjni1mdu0,870.0
tBg9eMj4VZM,878.0
XQPnndoQP9E,1234.0
cFkXO-FLda4,880.0
JzPsPY2aIbg,982.0
FwbOeWxWIc4,1521.0
CZB5qqszcug,648.0
KnWmNhGbSmo,249.0
DDF8U6hirus,904.0
mrvlO4xSQRg,741.0
WSrHnilIxWQ,882.0
kmXRwTMCqas,1196.0
VNLfgei7CVY,1700.0
PwpS2w6sysA,1282.0
fvaoQaq9bQ8,786.0
hHV9NUd54xs,1341.0
SVNhiez5hTo,261.0
mA7j1xxItsI,1054.0
YxVFAM5639U,2544.0
hUiXqxaWAFc,424.0
J7do0lUFsuo,1463.0
t83nOY90s1c,620.0
jd0xsnEjJhI,806.0
Z_5dIvhRMTY,180.0
yo6o5gw9Rhc,723.0
3bOuv8YvzhE,448.0
c8y8iAquXFU,1628.0
jg1P2vbUwHo,631.0
ORJLdhUdlhY,689.0
8EZiHuKqHXU,1395.0
kl4DiQrMITc,1057.0
fq0VBvc9NmE,1445.0
5tsZga55grM,1222.0
mF7FhyjgukQ,1345.0
7jUxZUMzizg,919.0
RleDCa1DoB4,1566.0
7bRxw_bylCQ,868.0
SrI2CP7igog,1817.0
3qnFOryqztw,814.0
3mrCUbb2Fn0,1909.0
_PWLjyBEb0I,444.0
njfuAzb8k0I,2523.0
IMoCMgRnPIw,56.0
7zK3rSYjxEc,456.0
cR1i2BAy1W4,796.0
BcL0qTwTXnA,43.0
A29ZlJjFgCc,2658.0
XwAJDdBjVkY,1302.0
KiuFly2oKss,332.0
BgJcD7gMz7U,205.0
QxtNgwXTj1A,43.0
xcjl3js0ldE,2510.0
zT5YaaIgUB4,1233.0
2MGaj42t6UQ,55.0
85GfRkGkQzI,331.0
vpTaOG5sZCM,327.0
yWqqdx8rq4E,2704.0
hEqFwSKK8Z4,2604.0
Z9rpTtfExY4,537.0
UF03BG5Y38E,1005.0
UMZKAKe8BAc,5013.0
bF2zCKMr4v4,2668.0
uxjDq7SlYo0,58.0
VibTps6VRJg,2657.0
HuEPIHTv5OI,1325.0
oFUYRgRBxHo,895.0
nV8Ef9dQm7E,463.0
969MDuo22z0,2534.0
VCS1nNaeOeM,680.0
Mifw3ExhfoU,781.0
kxVXDG5UO3g,2658.0
uijE9t2z3XI,1302.0
i8jrcre1NUw,400.0
RYMH0xJJwl4,254.0
RJ63-qFNJHQ,2477.0
wogja5PpR4Y,1227.0
RnxG5BOKIN4,54.0
A05zMvAnD7Q,444.0
kh0Tn108aYE,296.0
QGt3ZrxYB64,2494.0
9HDcw_Rd82g,2765.0
Zd71KSe5nuU,299.0
sNNqyj8QYMs,1030.0
a4zvcTgEtxY,2664.0
mCrI8Oex0qw,535.0
FfhRZXk4GPw,60.0
Mxrl2FzzQqk,2658.0
EcQXEZyFf-8,1317.0
7TmWUH0xSDo,799.0
3gMcLwDHIjA,43.0
nhUmi0Jf35c,1250.0
DF1f9T9Tny8,1127.0
xNwrB5EBTE4,800.0
yYwhL2Veh6w,1154.0
ZBDN7-s2br4,1153.0
wVP80TMuZ5s,706.0
H6JusRQue5k,1742.0
Jc4Ri-6aDV8,1857.0
RiaVXDqEj5Y,2670.0
ycJe_fhkOuw,3905.0
r9Y9mk4qoWI,1135.0
Gg0OWPjdLzU,894.0
ssoKkvDbJpE,947.0
iV5dWfbs01o,726.0
B_yitbh-XVk,1000.0
ywjdk3andSM,630.0
1lAKi3ZFurE,1205.0
QstFDFC3Jsg,1021.0
_-BaWKTQN68,784.0
DAVeKMC_r-s,586.0
8MVIp48XBDY,697.0
42Rw-L-7UUo,753.0
VJOm8EwuJ94,776.0
F4kh1skvy5A,1024.0
rt22ZxnuydY,1170.0
AWG-dcTbKG0,647.0
_EGi36kq5zQ,55.0
Ata0geuSHfM,57.0
W8EK_2D1ALE,450.0
i4y1U2X5rGE,814.0
vDq8vQ0t67A,1400.0
oBLENnc9MNs,1063.0
28fogngOMXE,1033.0
zDwPtCv4yAM,1270.0
2HHPc39eN28,829.0
aSqoipC3-XQ,862.0
3EnAzWTOJhw,836.0
r2bUQ3qLoUk,1840.0
pK2SbuBb4RE,818.0
9psC8ae18lw,909.0
o6T7tzrriUk,1275.0
AiVZkNaEdFs,893.0
BEbJMW0erzQ,644.0
HxM5FfdHVD8,1623.0
lGEGJAK3SHk,489.0
Rrh3udGhzuU,659.0
UQdMxXcfMRc,669.0
gNoNkJc2CZE,269.0
RDHFVi8vyrQ,1095.0
y1NWXC53CjM,1279.0
MyliBxndEKA,3894.0
k0pu0yY3efc,655.0
ZTZFGVL5fs4,815.0
ypCVmUTEI54,40.0
da3Mth6bvzQ,571.0
_JoOWyyxfjc,49.0
Ia2qfSVxFV8,581.0
nrqmw-LFS2E,51.0
GEP8uQjMTW8,675.0
9YQrzZJukl4,55.0
ov7UniDqWo0,508.0
4vvDPZobqhI,2777.0
PPDrKP3ZMyk,665.0
aB3khqcup3M,689.0
Bt37jLvF5Ug,618.0
Tus0aTffAVc,602.0
bA43ZYB2Vfo,58.0
MmArFB_n5Jw,53.0
36pHCvjA98U,589.0
0lpJUdtjJ6A,550.0
I2IrHwIB9m8,643.0
T77ey_iqXuo,721.0
yJ18M68ytEI,825.0
dDzp4YXpzLk,580.0
rFQQFq1vV3k,519.0
GhSDUA6SiAU,732.0
_-oNTWTRa68,484.0
NAOX-KEloFk,535.0
Fmobm9pZtTg,627.0
TPQ5sYkNXL4,543.0
6gxA9veS_3I,1096.0
IP4Oag-f13k,559.0
HkfUVlJsnyM,530.0
ggFZTELvwno,647.0
EJIHWjvo7v8,796.0
m3xpYWHt3UI,46.0
VayrvCkjANM,493.0
gKO7okTWwUo,562.0
GiEkzx0Px5c,529.0
CslIZBTYQ4U,683.0
ad2Enyu5lrA,600.0
k8Lr_XDigXc,559.0
Z1hch9COSOU,558.0
ZLl6jo_HUwc,846.0
VDgzT_PGt7E,560.0
dyAuuR5xL_0,52.0
HLNOABoELB0,2169.0
L1FhN-SX7Wg,726.0
x2jzmmVfmU8,570.0
yoIjVIG94OU,897.0
hRSGxw2AQnk,1325.0
yRmOWcWdQAo,1654.0
QLq6GEiHqR8,2323.0
mY3SEMTROas,1873.0
zqllxbPWKNI,1782.0
AAGIi62-sAU,2023.0
b1reY72ktEc,1462.0
Cqbleas1mmo,1264.0
ewLpXw6uN28,1607.0
sV6uuMAnJUE,1363.0
tsxmyL7TUJg,1793.0
Cln0J87vulU,1120.0
EQmjXM4VK2U,1332.0
8qRZcXIODNU,1074.0
26EivpCPHnQ,1043.0
OIYy32RuHao,1025.0
I79TpDe3t2g,964.0
BXpu6tbFCsI,608.0
rtYC2jx1LM0,881.0
gzALIXcY4pg,908.0
Jl3K63Rbygw,763.0
fo2Rb9h788s,935.0
_uk_6vfqwTA,826.0
W12vb_Crf00,336.0
BiDvLshi9CY,449.0
Dd1JUTA7Ijc,514.0
ATlila3e9dM,390.0
Mun1dKkc_As,461.0
dHSQAEam2yc,384.0
lZMGoDpSj4w,2422.0
P0CYlDIcIrg,1905.0
ONpEHXEtTPc,2183.0
9gPBVdNhfCI,2425.0
ATF5ju0rpE4,3136.0
uZGGn2ZfGZo,2124.0
4qQim09n6mY,1864.0
i9BalX28g_I,1719.0
c9yscdB_hXY,2204.0
w6MNb6kKZUw,906.0
TON70FHymno,2493.0
1L3UA3Zt0ww,1329.0
MhVPUSHWswE,1444.0
Q3V-x7Dy390,173.0
Ttt2jJhQyhU,2365.0
PjbEdZyEiMA,2283.0
jTgmCf82s3U,2093.0
WINbMo5poQ4,2304.0
TG-tG-Wo0Do,2797.0
CDHxFxqonlw,342.0
FwdFurGVd9g,1672.0
PCenHEOm2m0,974.0
BlwIg6PYFEU,1718.0
eS-q6NqJgoE,398.0
argZPb1kVUo,1505.0
jZ1f9vliwiA,1493.0
vXIEC_RADTo,278.0
qJGXWKH8iX4,359.0
QvvNRx0riOE,1642.0
Lq0kJR8usNI,1949.0
YQVeTfR1ocs,652.0
Jz8WWIz_a-I,2675.0
fDTmgHCVWgg,1628.0
