,channel_id,custom_url,topic_category,channel_view_count,subscriber_count,channel_video_count,video_id,published_at,video_length,like_count,comment_count,view_count
1931,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,_uNRfNM-Z2k,2022-07-17 15:00:20,23:04,17699,1140,456175
1932,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,OohB5tu0Y60,2022-07-13 15:02:00,15:18,18017,1232,410787
1933,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,HOBJkUUn1ao,2022-07-10 15:00:15,20:58,17666,935,441787
1934,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,kU8dLtl1KNM,2022-07-06 15:00:25,23:58,21964,807,663270
1935,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,UthhYUZDIDg,2022-07-03 15:05:15,17:31,16593,928,491370
1936,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,0NNUg919esk,2022-06-29 15:00:02,17:57,18223,1918,514252
1937,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,HoAg1trAfIc,2022-06-26 15:00:17,19:47,20745,725,540025
1938,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,QYVyjS-Ky9E,2022-06-22 15:00:14,17:39,20766,918,499495
1939,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,6-Oj83hX0Zg,2022-06-19 15:00:03,19:05,18999,908,510645
1940,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,gDlo750LINo,2022-06-15 15:00:32,19:05,23016,1105,715321
1941,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,pp-zw4ykOpw,2022-06-12 15:00:22,19:53,21682,1145,717549
1942,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,JkC1seXEGSM,2022-06-08 15:00:14,16:59,24169,1227,567102
1943,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,IQlrtR1mzsE,2022-06-05 15:00:07,17:39,21312,884,501682
1944,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,iFfke7vJKSs,2022-05-29 15:00:31,15:45,25341,946,573748
1945,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,4ClGRe1DkEY,2022-05-25 15:00:02,14:32,19070,1438,407183
1946,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,G-WPfVutEiU,2022-05-22 15:00:15,15:22,19844,865,508659
1947,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,xu7JZ-ybuds,2022-05-18 15:00:34,18:04,18350,651,403541
1948,UCfyehHM_eo4g5JUyWmms2LA,@sortedfood,Food,882817587,2640000,1752,rUASAegYZRQ,2022-05-15 15:00:22,18:47,21795,880,527489
1949,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,Bm2djcosc8I,2022-11-02 19:30:01,56,115,12,3412
1950,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,q-M2JoZcZOk,2022-11-01 22:00:32,59,180,4,5359
1951,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,_lDkYwGz5TQ,2022-10-31 22:50:27,1:00,313,9,6479
1952,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,hjCt9Sq85pY,2022-10-27 20:30:03,52,289,5,9230
1953,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,XJA7mxAcagE,2022-10-26 17:10:48,59,129,4,4355
1954,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,a2I63rKxB_M,2022-10-25 21:41:01,56,202,2,7101
1955,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,nmvbownrf4w,2022-10-24 20:04:18,50,180,7,5632
1956,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,PMuvaCNOrh8,2022-10-20 23:22:29,40,357,10,20267
1957,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,LV0YhyQ99_Q,2022-10-19 22:05:02,23,318,11,15637
1958,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,V8P6eVQrw6s,2022-10-18 22:00:11,1:00,603,50,13112
1959,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,EcvwgpePdUM,2022-10-17 17:22:25,51,245,6,6294
1960,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,AhR9_YAKJcs,2022-10-17 11:15:00,23:35,551,23,17074
1961,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,QCIdLCw0_Eg,2022-10-14 20:21:06,56,1581,84,24338
1962,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,Af-VOp7yrxg,2022-09-26 11:15:00,29:46:00,702,52,28174
1963,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,KetzrKJt3NA,2022-09-12 11:15:02,27:42:00,841,50,40162
1964,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,nBBhpDprTqs,2022-08-22 11:15:02,39:42:00,1568,101,62377
1965,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,d8QcqQA0zIQ,2022-08-08 11:15:02,23:54,2152,129,65154
1966,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,JXIzvis8jmg,2022-07-25 11:15:01,28:58:00,2741,80,56969
1967,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,0V-NZffLpJw,2022-07-11 11:15:00,29:28:00,1702,56,63421
1968,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,q0EXdgPkUL8,2022-06-27 11:15:05,26:23:00,1789,80,51690
1969,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,KqcjO7R7MaI,2022-06-13 11:15:02,30:41:00,1530,68,42822
1970,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,IN_x74K63yE,2022-06-06 11:30:02,29:08:00,1702,44,50608
1971,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,wuW27uhsPMs,2022-05-16 11:15:02,27:22:00,1881,68,55912
1972,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,NFn7uADJcfs,2022-05-01 12:00:10,10:43,847,14,12999
1973,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,BWdu2bFevjQ,2022-04-25 11:32:21,26:51:00,3358,118,114764
1974,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,wa1qgY8CaHA,2022-04-11 11:15:04,32:16:00,2535,67,99265
1975,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,hKx8WckgNQw,2022-03-28 14:23:25,32:43:00,1467,68,63839
1976,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,xafq0q5lIq4,2022-03-07 13:53:25,15:10,2341,131,87799
1977,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,wMGUXnRpwTM,2022-03-06 15:00:19,12:04,292,32,12589
1978,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,gNt40hOkHDs,2022-02-28 13:57:07,23:35,2016,139,78901
1979,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,_JJyUyfeLLo,2022-02-14 13:17:27,38:36:00,1317,59,72405
1980,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,g_iMpY2Rnmg,2022-02-07 14:09:16,8:30,465,70,22433
1981,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,wMHODqY4k08,2022-01-31 14:20:52,29:42:00,1025,56,43596
1982,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,40cpTm90U7E,2022-01-17 14:44:30,45:35:00,3419,131,167039
1983,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,XFByXRS5TbM,2022-01-10 12:46:58,28:31:00,2571,145,89282
1984,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,JgCJCImVrWw,2022-01-09 16:15:07,21:28,684,134,25543
1985,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,_8tuB87OoO8,2022-01-03 13:02:37,47:17:00,2225,114,91494
1986,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,WtVLFZyo_b0,2021-12-27 12:52:10,42:00:00,2025,177,96778
1987,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,h6sp7wTf_cA,2021-12-20 12:33:51,44:30:00,1417,99,66539
1988,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,ABDmiZD1TDU,2021-12-13 13:23:13,43:07:00,2392,101,113044
1989,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,UzAFN61CiVQ,2021-12-06 12:44:28,45:04:00,1956,125,81259
1990,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,UKxMZBf0p5g,2021-11-26 15:05:44,2:15,384,34,19317
1991,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,4-pNK1gzHRo,2021-11-22 13:02:29,14:06,2600,107,125724
1992,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,fKMGZW8cA1U,2021-11-08 13:02:57,36:05:00,2624,204,108361
1993,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,pnNCuecyZnQ,2021-10-25 12:07:53,38:16:00,1509,59,68769
1994,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,5mCcUndJMo8,2021-10-11 12:51:11,29:43:00,8469,370,436402
1995,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,__BcrGEl70Y,2021-09-27 12:04:46,40:01:00,3329,283,157051
1996,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,sF9C-wqtWzc,2021-09-13 13:59:31,9:34,2429,48,137510
1997,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,VsVjPyj1iFg,2021-08-30 11:48:01,29:15:00,2853,262,126240
1998,UCiP6wD_tYlYLYh3agzbByWQ,@fitnessblender,Lifestyle,1255108574,6660000,958,B1NyrihEzhI,2021-08-16 12:47:55,27:21:00,2520,147,127084
1999,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,CkYwtlatzUE,2022-10-31 20:59:20,1:00,132479,1516,874947
2000,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,stUJdqP5rCI,2022-10-30 18:33:12,1:00,112642,731,1036438
2001,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,_NwTycRvMgk,2022-10-27 16:00:16,1:01,309068,931,1967461
2002,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,ZRYZ71GrZRw,2022-10-23 16:00:33,8,59670,8800,1218543
2003,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,uXMV0rtsKHk,2022-10-22 16:00:37,9,36186,246,694665
2004,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,k_WY9ApRkIc,2022-10-21 16:05:31,48,1026002,10949,8437432
2005,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,3wPxeGt5IT8,2022-10-19 16:33:31,48,61109,514,718634
2006,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,RIRXY_X2BNk,2022-10-17 14:06:24,16,203430,762,3083788
2007,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,tWWARFg_c-s,2022-10-14 15:18:57,25,518157,1411,6961624
2008,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,9RWeYDTdXg8,2022-10-11 16:00:07,1:00,92781,266,1102796
2009,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,ym1OAQvx-bM,2022-10-07 16:04:37,1:01,500196,4579,4667501
2010,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,61RitnqbNQ0,2022-10-04 14:56:53,22,200052,783,4732031
2011,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,E1KtTQvIyJ4,2022-09-30 16:00:10,9,222859,1383,5564526
2012,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,X3Otg9gPRmU,2022-09-28 20:00:08,59,744478,4588,6588861
2013,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,Yz9n0GHns7g,2022-09-28 14:00:29,14,119338,1085,2592647
2014,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,Vfx1ywSnvpI,2022-09-27 13:00:18,1:00,89090,766,1043567
2015,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,DSg7szeQz6s,2022-09-25 16:00:14,55,195283,10026,2243638
2016,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,RVqjtOYho3I,2022-09-23 16:00:12,16,32775,271,624259
2017,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,qMaY59URTuo,2022-09-20 19:52:17,58,460467,2536,4047389
2018,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,f0SHHP3rqYE,2022-09-18 18:32:03,1:01,56666,230,662302
2019,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,tVyo691X5K0,2022-09-16 16:00:41,16,378121,838,5076059
2020,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,MmP1xb9FjTc,2022-09-15 16:00:23,41,54021,373,699316
2021,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,kqxYgXAm3Ls,2022-09-13 16:00:33,33,119215,398,1643706
2022,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,Wh0pjhUH8-M,2022-09-11 16:00:14,37,118160,509,1205691
2023,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,8ulq19lvlBk,2022-09-10 16:00:08,1:00,1092689,7541,10669020
2024,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,pcZ3CDAbDOo,2022-09-07 16:00:36,6,118945,756,4053672
2025,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,j0j_VX6EP1o,2022-09-06 20:17:46,1:00,1070168,11480,8132615
2026,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,AotKQ1_ttiQ,2022-09-03 18:46:36,21,61858,413,1012934
2027,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,orsgKOEh9js,2022-08-30 17:52:30,1:00,1676921,9008,15756673
2028,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,Zz3RBP-aq9c,2022-08-26 16:47:53,1:00,548595,2828,5342116
2029,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,C9YGJ-S_mtA,2022-08-22 17:47:52,1:00,411687,2107,4298882
2030,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,mBVXwXjDTVk,2022-08-20 16:00:27,15,75558,361,1002785
2031,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,OVZv92NHDnk,2022-08-18 18:38:54,10,62012,238,1293226
2032,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,tLX3UcdxlPc,2022-08-18 00:11:49,1:00,2893585,11903,32807501
2033,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,tHfy5gGVUg4,2022-08-15 16:55:47,1:00,1837670,10055,21686664
2034,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,oACju7pYJdM,2022-08-15 02:52:27,29,139240,17990,2114202
2035,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,d7GzFpo0JKU,2022-08-13 16:00:33,8,129898,952,2681476
2036,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,6JcQNSbdsgg,2022-08-11 00:26:41,1:01,1340775,9424,12640106
2037,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,ZLafoADp7wU,2022-08-08 18:19:01,12,157605,561,2296775
2038,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,BVKMw8sArQc,2022-08-07 16:00:11,8,49408,601,879923
2039,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,c8nbrUxTt3o,2022-08-06 16:00:30,1:00,695979,15711,6121948
2040,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,7Dy11x0I30g,2022-08-05 16:00:12,16,89747,495,1240297
2041,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,fq2Yz_AabYw,2022-08-04 16:00:25,16,49580,253,1020569
2042,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,L0P_qT8qJro,2022-08-03 16:00:12,6,41140,209,827816
2043,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,r1LkE0ic9ss,2022-08-01 16:58:56,18,64689,448,3628219
2044,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,eZRK91I_rsw,2022-07-30 17:05:39,16,61214,270,985907
2045,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,9kZdWO02tsQ,2022-07-30 01:05:42,10,42417,533,883858
2046,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,Vq15vw2yaBo,2022-07-28 00:20:40,55,284452,3106,3137084
2047,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,mDbH4Xpy804,2022-07-27 16:09:30,16,101569,880,1390231
2048,UCIJwWYOfsCfz6PjxbONYXSg,@blogilates,Hobby,2011288007,7600000,1091,a5CdRJGsw7g,2022-07-26 16:45:52,15,45486,431,860549
2049,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,J_B8AWpXHBo,2021-12-30 14:00:05,13:07,261,4,14011
2050,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,QZb_DipcJEI,2021-12-28 14:00:08,12:27,189,5,9968
2051,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,uxX1A-g6wTc,2021-12-26 05:00:31,13:56,229,7,8382
2052,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,tN9_4ORisgI,2021-12-24 15:00:40,10:21,153,7,5745
2053,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,SyTk4sQj0gg,2021-12-20 15:00:14,11:51,112,2,4209
2054,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,8K-T1DaHV9o,2021-12-17 14:00:03,15:09,145,1,5403
2055,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,JKC_SqCMxog,2021-12-16 14:02:15,12:30,137,10,4184
2056,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,FGwIdElT15g,2021-12-07 14:00:05,14:26,104,0,3920
2057,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,HMcFiyvD2UI,2021-12-02 14:00:09,10:11,104,1,3929
2058,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,t8zvSK5rDn0,2021-11-30 14:00:18,14:12,123,4,4329
2059,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,E2M168_xPbs,2021-11-26 14:00:11,12:38,117,2,3870
2060,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,lkh9IxTsTis,2021-11-24 16:55:49,11:20,110,4,3651
2061,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,6UIEo0N87sU,2021-11-18 14:00:02,11:39,60,3,2893
2062,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,TrIeTfNY9OA,2021-11-16 14:00:10,8:37,207,5,6393
2063,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,tcNdPre5CHk,2021-11-11 14:00:21,7:42,113,7,4737
2064,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,1wQ9yxKO2Is,2021-11-09 14:00:03,13:16,281,14,7662
2065,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,uVD1wSpfmdA,2021-11-04 13:00:26,12:08,180,6,6110
2066,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,1ip19jORVR4,2021-11-02 13:00:00,9:33,105,5,3246
2067,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,cUDYXH3WG5Y,2021-10-28 13:00:15,11:03,195,9,6354
2068,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,CWaJcOBrtvE,2021-10-26 13:00:09,7:43,193,9,6578
2069,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,bfOFhej1PYE,2021-07-17 13:00:25,17:46,514,20,19958
2070,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,2B3CMI-io6c,2021-07-15 12:00:01,9:24,421,8,13387
2071,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,iMSiXqRHzi4,2021-07-13 13:15:02,8:40,202,6,8733
2072,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,4Ur6Vorkm9M,2021-07-10 13:00:06,8:12,121,3,5114
2073,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,x_Bvd9L1vzg,2021-07-08 12:30:27,9:23,159,2,4958
2074,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,AZwTbX0Lv6o,2021-07-06 13:45:00,7:19,192,8,6076
2075,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,79OdvtGwXRA,2021-07-03 12:00:02,9:15,133,4,4452
2076,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,KHCQSmjwRIs,2021-07-01 13:30:04,17:18,126,5,3825
2077,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,uplNALKBKRA,2021-06-29 12:00:18,9:09,136,5,5299
2078,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,IGlHT1zwbqg,2021-06-24 13:15:01,7:23,308,11,9060
2079,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,u3TqzyEv3Fo,2021-06-22 12:00:34,11:31,257,8,7695
2080,UCfm4y4rHF5HGrSr-qbvOwOg,@lillysingh,Entertainment,3471359510,14600000,869,HS3kop50oaM,2022-03-08 17:00:09,29,8747,142,158385
2081,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,N5bpaHtGiu8,2021-06-19 12:30:12,11:52,1008,12,43058
2082,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,SFk773M0IoQ,2021-06-17 15:00:13,16:44,302,8,9951
2083,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,iFqZumXnoUo,2021-06-15 13:00:31,11:31,306,14,9655
2084,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,c3zO4OWzF6M,2021-06-12 12:00:16,9:27,350,18,11158
2085,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,Y4w6mMYPOWk,2021-06-10 12:30:06,11:39,330,21,8354
2086,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,i2MiZNtc2v4,2021-06-08 12:15:02,16:36,373,13,10200
2087,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,q8MCM2ImSB8,2021-06-05 12:30:15,9:16,298,14,8857
2088,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,fLuolUGCPfE,2021-06-03 12:00:14,7:23,318,18,10286
2089,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,QkHIECCMO-M,2021-06-01 13:00:11,11:27,911,30,47107
2090,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,YOveatIU3x8,2021-02-23 18:00:16,16:06,667,41,25626
2091,UCM1Nde-9eorUhq-teaWlgUA,@xhit,Lifestyle,536947045,3240000,694,5JEh9qaEEKA,2021-02-20 18:00:06,9:10,457,21,15872
