channel_id,video_id,sentiment
UCfyehHM_eo4g5JUyWmms2LA,0NNUg919esk,0.9991
UCfyehHM_eo4g5JUyWmms2LA,HoAg1trAfIc,0.9993
UCfyehHM_eo4g5JUyWmms2LA,QYVyjS-Ky9E,0.9984
UCfyehHM_eo4g5JUyWmms2LA,6-Oj83hX0Zg,0.9925
UCfyehHM_eo4g5JUyWmms2LA,gDlo750LINo,0.9988
UCfyehHM_eo4g5JUyWmms2LA,pp-zw4ykOpw,0.9894
UCfyehHM_eo4g5JUyWmms2LA,JkC1seXEGSM,0.9985
UCfyehHM_eo4g5JUyWmms2LA,IQlrtR1mzsE,0.9958
UCfyehHM_eo4g5JUyWmms2LA,-NambAe4FzM,0.9992
UCfyehHM_eo4g5JUyWmms2LA,iFfke7vJKSs,0.9985
UCfyehHM_eo4g5JUyWmms2LA,4ClGRe1DkEY,0.8655
UCfyehHM_eo4g5JUyWmms2LA,G-WPfVutEiU,0.9805
UCfyehHM_eo4g5JUyWmms2LA,xu7JZ-ybuds,0.9982
UCfyehHM_eo4g5JUyWmms2LA,rUASAegYZRQ,0.9955
UCiP6wD_tYlYLYh3agzbByWQ,Bm2djcosc8I,0.9862
UCiP6wD_tYlYLYh3agzbByWQ,q-M2JoZcZOk,0.8197
UCiP6wD_tYlYLYh3agzbByWQ,_lDkYwGz5TQ,0.0552
UCiP6wD_tYlYLYh3agzbByWQ,hjCt9Sq85pY,0.9849
UCiP6wD_tYlYLYh3agzbByWQ,XJA7mxAcagE,0.6229
UCiP6wD_tYlYLYh3agzbByWQ,a2I63rKxB_M,0.4215
UCiP6wD_tYlYLYh3agzbByWQ,nmvbownrf4w,0.9316
UCiP6wD_tYlYLYh3agzbByWQ,PMuvaCNOrh8,0.8594
UCiP6wD_tYlYLYh3agzbByWQ,LV0YhyQ99_Q,0.9844
UCiP6wD_tYlYLYh3agzbByWQ,V8P6eVQrw6s,0.7017
UCiP6wD_tYlYLYh3agzbByWQ,EcvwgpePdUM,0.953
UCiP6wD_tYlYLYh3agzbByWQ,AhR9_YAKJcs,0.9992
UCiP6wD_tYlYLYh3agzbByWQ,QCIdLCw0_Eg,0.998
UCiP6wD_tYlYLYh3agzbByWQ,Af-VOp7yrxg,0.9983
UCiP6wD_tYlYLYh3agzbByWQ,KetzrKJt3NA,0.9955
UCiP6wD_tYlYLYh3agzbByWQ,nBBhpDprTqs,0.9997
UCiP6wD_tYlYLYh3agzbByWQ,d8QcqQA0zIQ,0.9993
UCiP6wD_tYlYLYh3agzbByWQ,JXIzvis8jmg,0.9972
UCiP6wD_tYlYLYh3agzbByWQ,0V-NZffLpJw,0.9916
UCiP6wD_tYlYLYh3agzbByWQ,q0EXdgPkUL8,0.9992
UCiP6wD_tYlYLYh3agzbByWQ,KqcjO7R7MaI,0.9981
UCiP6wD_tYlYLYh3agzbByWQ,IN_x74K63yE,0.9994
UCiP6wD_tYlYLYh3agzbByWQ,wuW27uhsPMs,0.9971
UCiP6wD_tYlYLYh3agzbByWQ,NFn7uADJcfs,0.9971
UCiP6wD_tYlYLYh3agzbByWQ,BWdu2bFevjQ,0.9986
UCiP6wD_tYlYLYh3agzbByWQ,wa1qgY8CaHA,0.9994
UCiP6wD_tYlYLYh3agzbByWQ,hKx8WckgNQw,0.9997
UCiP6wD_tYlYLYh3agzbByWQ,xafq0q5lIq4,0.9989
UCiP6wD_tYlYLYh3agzbByWQ,wMGUXnRpwTM,0.9991
UCiP6wD_tYlYLYh3agzbByWQ,gNt40hOkHDs,0.9994
UCiP6wD_tYlYLYh3agzbByWQ,_JJyUyfeLLo,0.9991
UCiP6wD_tYlYLYh3agzbByWQ,g_iMpY2Rnmg,0.9982
UCiP6wD_tYlYLYh3agzbByWQ,wMHODqY4k08,0.999
UCiP6wD_tYlYLYh3agzbByWQ,40cpTm90U7E,0.9988
UCiP6wD_tYlYLYh3agzbByWQ,XFByXRS5TbM,0.9972
UCiP6wD_tYlYLYh3agzbByWQ,JgCJCImVrWw,0.9996
UCiP6wD_tYlYLYh3agzbByWQ,_8tuB87OoO8,0.9969
UCiP6wD_tYlYLYh3agzbByWQ,WtVLFZyo_b0,0.9964
UCiP6wD_tYlYLYh3agzbByWQ,h6sp7wTf_cA,0.9996
UCiP6wD_tYlYLYh3agzbByWQ,ABDmiZD1TDU,0.9757
UCiP6wD_tYlYLYh3agzbByWQ,UzAFN61CiVQ,0.9993
UCiP6wD_tYlYLYh3agzbByWQ,UKxMZBf0p5g,0.9854
UCiP6wD_tYlYLYh3agzbByWQ,4-pNK1gzHRo,0.9976
UCiP6wD_tYlYLYh3agzbByWQ,fKMGZW8cA1U,0.9992
UCiP6wD_tYlYLYh3agzbByWQ,pnNCuecyZnQ,0.9955
UCiP6wD_tYlYLYh3agzbByWQ,5mCcUndJMo8,0.9986
UCiP6wD_tYlYLYh3agzbByWQ,__BcrGEl70Y,0.999
UCiP6wD_tYlYLYh3agzbByWQ,sF9C-wqtWzc,0.9958
UCiP6wD_tYlYLYh3agzbByWQ,VsVjPyj1iFg,0.9987
UCiP6wD_tYlYLYh3agzbByWQ,B1NyrihEzhI,0.9921
UCIJwWYOfsCfz6PjxbONYXSg,CkYwtlatzUE,0.9954
UCIJwWYOfsCfz6PjxbONYXSg,stUJdqP5rCI,0.999
UCIJwWYOfsCfz6PjxbONYXSg,_NwTycRvMgk,0.9966
UCIJwWYOfsCfz6PjxbONYXSg,ZRYZ71GrZRw,0.9949
UCIJwWYOfsCfz6PjxbONYXSg,uXMV0rtsKHk,0.9686
UCIJwWYOfsCfz6PjxbONYXSg,k_WY9ApRkIc,0.9783
UCIJwWYOfsCfz6PjxbONYXSg,3wPxeGt5IT8,0.9937
UCIJwWYOfsCfz6PjxbONYXSg,RIRXY_X2BNk,-0.9843
UCIJwWYOfsCfz6PjxbONYXSg,tWWARFg_c-s,0.9955
UCIJwWYOfsCfz6PjxbONYXSg,9RWeYDTdXg8,0.9957
UCIJwWYOfsCfz6PjxbONYXSg,ym1OAQvx-bM,0.9934
UCIJwWYOfsCfz6PjxbONYXSg,61RitnqbNQ0,0.988
UCIJwWYOfsCfz6PjxbONYXSg,E1KtTQvIyJ4,0.9276
UCIJwWYOfsCfz6PjxbONYXSg,X3Otg9gPRmU,0.9896
UCIJwWYOfsCfz6PjxbONYXSg,Yz9n0GHns7g,0.9949
UCIJwWYOfsCfz6PjxbONYXSg,Vfx1ywSnvpI,0.501
UCIJwWYOfsCfz6PjxbONYXSg,DSg7szeQz6s,0.9754
UCIJwWYOfsCfz6PjxbONYXSg,RVqjtOYho3I,0.9781
UCIJwWYOfsCfz6PjxbONYXSg,qMaY59URTuo,0.9915
UCIJwWYOfsCfz6PjxbONYXSg,f0SHHP3rqYE,0.984
UCIJwWYOfsCfz6PjxbONYXSg,tVyo691X5K0,0.8926
UCIJwWYOfsCfz6PjxbONYXSg,MmP1xb9FjTc,0.8777
UCIJwWYOfsCfz6PjxbONYXSg,kqxYgXAm3Ls,0.993
UCIJwWYOfsCfz6PjxbONYXSg,Wh0pjhUH8-M,0.9743
UCIJwWYOfsCfz6PjxbONYXSg,8ulq19lvlBk,0.8442
UCIJwWYOfsCfz6PjxbONYXSg,pcZ3CDAbDOo,-0.5406
UCIJwWYOfsCfz6PjxbONYXSg,j0j_VX6EP1o,0.923
UCIJwWYOfsCfz6PjxbONYXSg,AotKQ1_ttiQ,0.996
UCIJwWYOfsCfz6PjxbONYXSg,orsgKOEh9js,0.962
UCIJwWYOfsCfz6PjxbONYXSg,Zz3RBP-aq9c,0.994
UCIJwWYOfsCfz6PjxbONYXSg,C9YGJ-S_mtA,0.986
UCIJwWYOfsCfz6PjxbONYXSg,mBVXwXjDTVk,0.9923
UCIJwWYOfsCfz6PjxbONYXSg,OVZv92NHDnk,-0.8171
UCIJwWYOfsCfz6PjxbONYXSg,tLX3UcdxlPc,0.9222
UCIJwWYOfsCfz6PjxbONYXSg,tHfy5gGVUg4,0.9938
UCIJwWYOfsCfz6PjxbONYXSg,oACju7pYJdM,0.9834
UCIJwWYOfsCfz6PjxbONYXSg,d7GzFpo0JKU,0.9916
UCIJwWYOfsCfz6PjxbONYXSg,6JcQNSbdsgg,0.9973
UCIJwWYOfsCfz6PjxbONYXSg,ZLafoADp7wU,0.9768
UCIJwWYOfsCfz6PjxbONYXSg,BVKMw8sArQc,0.9774
UCIJwWYOfsCfz6PjxbONYXSg,c8nbrUxTt3o,0.9969
UCIJwWYOfsCfz6PjxbONYXSg,7Dy11x0I30g,0.985
UCIJwWYOfsCfz6PjxbONYXSg,fq2Yz_AabYw,0.9411
UCIJwWYOfsCfz6PjxbONYXSg,L0P_qT8qJro,-0.8012
UCIJwWYOfsCfz6PjxbONYXSg,r1LkE0ic9ss,0.8288
UCIJwWYOfsCfz6PjxbONYXSg,eZRK91I_rsw,0.9943
UCIJwWYOfsCfz6PjxbONYXSg,9kZdWO02tsQ,0.7636
UCIJwWYOfsCfz6PjxbONYXSg,Vq15vw2yaBo,0.9791
UCIJwWYOfsCfz6PjxbONYXSg,mDbH4Xpy804,0.9859
UCIJwWYOfsCfz6PjxbONYXSg,a5CdRJGsw7g,0.5428
UCM1Nde-9eorUhq-teaWlgUA,J_B8AWpXHBo,0.9774
UCM1Nde-9eorUhq-teaWlgUA,QZb_DipcJEI,0.9642
UCM1Nde-9eorUhq-teaWlgUA,uxX1A-g6wTc,0.6774
UCM1Nde-9eorUhq-teaWlgUA,tN9_4ORisgI,0.8984
UCM1Nde-9eorUhq-teaWlgUA,-N8PGpy8A2Y,0.7674
UCM1Nde-9eorUhq-teaWlgUA,SyTk4sQj0gg,0.0
UCM1Nde-9eorUhq-teaWlgUA,8K-T1DaHV9o,0.0
UCM1Nde-9eorUhq-teaWlgUA,JKC_SqCMxog,-0.9565
UCM1Nde-9eorUhq-teaWlgUA,HMcFiyvD2UI,0.7417
UCM1Nde-9eorUhq-teaWlgUA,t8zvSK5rDn0,-0.2551
UCM1Nde-9eorUhq-teaWlgUA,E2M168_xPbs,-0.3182
UCM1Nde-9eorUhq-teaWlgUA,lkh9IxTsTis,0.0
UCM1Nde-9eorUhq-teaWlgUA,6UIEo0N87sU,0.4199
UCM1Nde-9eorUhq-teaWlgUA,TrIeTfNY9OA,0.6792
UCM1Nde-9eorUhq-teaWlgUA,tcNdPre5CHk,0.8774
UCM1Nde-9eorUhq-teaWlgUA,1wQ9yxKO2Is,0.8079
UCM1Nde-9eorUhq-teaWlgUA,uVD1wSpfmdA,0.7887
UCM1Nde-9eorUhq-teaWlgUA,1ip19jORVR4,0.8007
UCM1Nde-9eorUhq-teaWlgUA,cUDYXH3WG5Y,-0.5803
UCM1Nde-9eorUhq-teaWlgUA,CWaJcOBrtvE,0.6355
UCM1Nde-9eorUhq-teaWlgUA,bfOFhej1PYE,0.9864
UCM1Nde-9eorUhq-teaWlgUA,2B3CMI-io6c,0.9689
UCM1Nde-9eorUhq-teaWlgUA,iMSiXqRHzi4,0.8011
UCM1Nde-9eorUhq-teaWlgUA,4Ur6Vorkm9M,0.34
UCM1Nde-9eorUhq-teaWlgUA,x_Bvd9L1vzg,0.7249
UCM1Nde-9eorUhq-teaWlgUA,AZwTbX0Lv6o,0.8875
UCM1Nde-9eorUhq-teaWlgUA,79OdvtGwXRA,0.0
UCM1Nde-9eorUhq-teaWlgUA,KHCQSmjwRIs,0.8852
UCM1Nde-9eorUhq-teaWlgUA,uplNALKBKRA,0.951
UCM1Nde-9eorUhq-teaWlgUA,IGlHT1zwbqg,0.9669
UCM1Nde-9eorUhq-teaWlgUA,u3TqzyEv3Fo,-0.4081
UCM1Nde-9eorUhq-teaWlgUA,N5bpaHtGiu8,0.9801
UCM1Nde-9eorUhq-teaWlgUA,SFk773M0IoQ,0.9555
UCM1Nde-9eorUhq-teaWlgUA,iFqZumXnoUo,0.942
UCM1Nde-9eorUhq-teaWlgUA,c3zO4OWzF6M,0.9941
UCM1Nde-9eorUhq-teaWlgUA,Y4w6mMYPOWk,0.9653
UCM1Nde-9eorUhq-teaWlgUA,i2MiZNtc2v4,0.9747
UCM1Nde-9eorUhq-teaWlgUA,q8MCM2ImSB8,0.9844
UCM1Nde-9eorUhq-teaWlgUA,fLuolUGCPfE,0.9974
UCM1Nde-9eorUhq-teaWlgUA,QkHIECCMO-M,0.9956
UCM1Nde-9eorUhq-teaWlgUA,YOveatIU3x8,0.9968
UCM1Nde-9eorUhq-teaWlgUA,5JEh9qaEEKA,0.9461
UCM1Nde-9eorUhq-teaWlgUA,lttNWt1UMCM,0.9987
UCM1Nde-9eorUhq-teaWlgUA,6Qq0NJ5EdXU,0.9946
UCM1Nde-9eorUhq-teaWlgUA,tUGjOf8CE78,0.995
UCM1Nde-9eorUhq-teaWlgUA,95usKlXdOD4,0.9965
UCM1Nde-9eorUhq-teaWlgUA,fIYg7mp52Nw,0.9988
UCM1Nde-9eorUhq-teaWlgUA,tRYguRCW07Y,0.9945
UCM1Nde-9eorUhq-teaWlgUA,hjbK0PBOWVY,0.9871
UCBINFWq52ShSgUFEoynfSwg,WD1L9GItuW4,0.5859
UCBINFWq52ShSgUFEoynfSwg,5PY_xvfAg-4,0.9571
UCBINFWq52ShSgUFEoynfSwg,jBJ5dSLRoTQ,0.0
UCBINFWq52ShSgUFEoynfSwg,O6w84sbr16o,0.9949
UCBINFWq52ShSgUFEoynfSwg,8noKRVIoQOE,0.9941
UCBINFWq52ShSgUFEoynfSwg,uvtQxVbqm1k,-0.6351
UCBINFWq52ShSgUFEoynfSwg,9srTREKiXD8,0.9167
UCBINFWq52ShSgUFEoynfSwg,HoWf7Q5zREw,0.9909
UCBINFWq52ShSgUFEoynfSwg,5mvW8UfJGt0,0.9967
UCBINFWq52ShSgUFEoynfSwg,ow1_M2N6gzk,0.9983
UCBINFWq52ShSgUFEoynfSwg,YNxXyVy1ypE,0.9981
UCBINFWq52ShSgUFEoynfSwg,0-_KZlwqy30,0.0
UCBINFWq52ShSgUFEoynfSwg,t1tJGAh_Zs0,0.9988
UCBINFWq52ShSgUFEoynfSwg,HOluC3GhrSk,0.7184
UCBINFWq52ShSgUFEoynfSwg,J3dhd5h9uxk,0.9959
UCBINFWq52ShSgUFEoynfSwg,bPItT2TzBWQ,0.6249
UCBINFWq52ShSgUFEoynfSwg,dAFCIkXcDQc,0.9953
UCBINFWq52ShSgUFEoynfSwg,epjROVVPuq4,0.941
UCBINFWq52ShSgUFEoynfSwg,9OsVgCgHchU,0.9966
UCBINFWq52ShSgUFEoynfSwg,ooQhLFqPmRg,0.9916
UCBINFWq52ShSgUFEoynfSwg,9ic_rUvWHc4,0.9993
UCBINFWq52ShSgUFEoynfSwg,jQT_iIXU0BI,0.9518
UCBINFWq52ShSgUFEoynfSwg,vYp4lqDxf3M,0.9689
UCBINFWq52ShSgUFEoynfSwg,h2JkSxZQfbE,0.9706
UCBINFWq52ShSgUFEoynfSwg,vBtXVjG4iXs,0.9514
UCBINFWq52ShSgUFEoynfSwg,468zHabMi2Y,0.9979
UCBINFWq52ShSgUFEoynfSwg,o90OaNGf1bA,0.9465
UCBINFWq52ShSgUFEoynfSwg,6h4jyC8HqCg,0.9979
UCBINFWq52ShSgUFEoynfSwg,Dg5v9d4_DOk,0.989
UCBINFWq52ShSgUFEoynfSwg,szwAkHEGE_M,0.9065
UCBINFWq52ShSgUFEoynfSwg,oIMeSO4u9OI,0.0
UCBINFWq52ShSgUFEoynfSwg,ywIFXGI_nkI,0.9993
UCBINFWq52ShSgUFEoynfSwg,LBU2-zgaobw,0.9954
UCBINFWq52ShSgUFEoynfSwg,BOMvTuEnF5E,0.9981
UCBINFWq52ShSgUFEoynfSwg,jrtvBiStUPg,0.0
UCBINFWq52ShSgUFEoynfSwg,gfO48ejjQhc,0.9986
UCBINFWq52ShSgUFEoynfSwg,oSP7A15qBlI,0.9982
UCBINFWq52ShSgUFEoynfSwg,SHRBa1hhViQ,0.9957
UCBINFWq52ShSgUFEoynfSwg,ugGAIvHPA8A,0.0
UCBINFWq52ShSgUFEoynfSwg,_Rbk0UmqZPo,0.9991
UCBINFWq52ShSgUFEoynfSwg,veejCFrqs5E,0.9705
UCBINFWq52ShSgUFEoynfSwg,3YlXbj2RQ3g,0.9976
UCBINFWq52ShSgUFEoynfSwg,AnqpBG-N5oI,0.9991
UCBINFWq52ShSgUFEoynfSwg,uyrRqa_2Kdo,0.9979
UCBINFWq52ShSgUFEoynfSwg,H1dZGzCE_m4,0.9995
UCBINFWq52ShSgUFEoynfSwg,c1A_OTc6GoQ,0.9967
UCBINFWq52ShSgUFEoynfSwg,3u4_AwxLl-o,0.0
UCBINFWq52ShSgUFEoynfSwg,fe39a336BmE,0.988
UCBINFWq52ShSgUFEoynfSwg,2psRg_R0uPQ,0.5962
UCBINFWq52ShSgUFEoynfSwg,5x2wen8ciRo,0.973
UCEtMRF1ywKMc4sf3EXYyDzw,uRrj2hAeMq4,0.8875
UCEtMRF1ywKMc4sf3EXYyDzw,zYgoSYfMzHQ,0.9898
UCEtMRF1ywKMc4sf3EXYyDzw,UsYzSEZGXVo,0.7732
UCEtMRF1ywKMc4sf3EXYyDzw,3qMEKnPGsEw,0.9122
UCEtMRF1ywKMc4sf3EXYyDzw,gq0xjJV2knU,0.9939
UCEtMRF1ywKMc4sf3EXYyDzw,WwUiSFa2DPE,0.9919
UCEtMRF1ywKMc4sf3EXYyDzw,jahPsnsxNNY,0.9712
UCEtMRF1ywKMc4sf3EXYyDzw,BHG5zhrUljE,0.9866
UCEtMRF1ywKMc4sf3EXYyDzw,WJ9_meyJZ3U,0.9205
UCEtMRF1ywKMc4sf3EXYyDzw,vzA1464M9ck,-0.8952
UCEtMRF1ywKMc4sf3EXYyDzw,ftoTcOCDhDQ,0.9265
UCEtMRF1ywKMc4sf3EXYyDzw,pxew5VRARHQ,0.995
UCEtMRF1ywKMc4sf3EXYyDzw,OA5YPrBKH0g,0.9874
UCEtMRF1ywKMc4sf3EXYyDzw,OXtuDwOools,0.9927
UCEtMRF1ywKMc4sf3EXYyDzw,0znq2fT29HA,0.9866
UCEtMRF1ywKMc4sf3EXYyDzw,hYc4tl77wAQ,-0.9849
UCEtMRF1ywKMc4sf3EXYyDzw,H6tPG6Yl42o,0.9959
UCEtMRF1ywKMc4sf3EXYyDzw,PV8vIhy0-wk,0.9994
UCEtMRF1ywKMc4sf3EXYyDzw,9YoDcoEkEfU,0.8195
UCEtMRF1ywKMc4sf3EXYyDzw,DIVBHDRRbfU,0.997
UCEtMRF1ywKMc4sf3EXYyDzw,oPUMmWBhDC4,0.9587
UCEtMRF1ywKMc4sf3EXYyDzw,ais9Atdm8m8,0.9982
UCEtMRF1ywKMc4sf3EXYyDzw,zxwuHBjrSYg,-0.8004
UCEtMRF1ywKMc4sf3EXYyDzw,QVZMlBSQYTE,0.9059
UCEtMRF1ywKMc4sf3EXYyDzw,0OWEtuS7-pE,0.9853
UCEtMRF1ywKMc4sf3EXYyDzw,Zmk17fqiGmc,0.9478
UCEtMRF1ywKMc4sf3EXYyDzw,Oc6Kaa3F3TQ,0.8988
UCEtMRF1ywKMc4sf3EXYyDzw,UTw_D4TP0KE,0.9147
UCEtMRF1ywKMc4sf3EXYyDzw,VOsdpuyFjKI,0.9857
UCEtMRF1ywKMc4sf3EXYyDzw,7jVxbUp_0sg,0.9568
UCEtMRF1ywKMc4sf3EXYyDzw,pebiT47C3Is,0.9909
UCEtMRF1ywKMc4sf3EXYyDzw,tcFVdnhBgXg,-0.6952
UCEtMRF1ywKMc4sf3EXYyDzw,iNfaxMRatt4,0.9942
UCEtMRF1ywKMc4sf3EXYyDzw,cq-4gME3IFY,0.8656
UCEtMRF1ywKMc4sf3EXYyDzw,DTrofVsPQ90,0.9938
UCEtMRF1ywKMc4sf3EXYyDzw,Q9h0NG0h5Cs,0.9976
UCEtMRF1ywKMc4sf3EXYyDzw,_w-HpW70nSQ,0.9972
UCEtMRF1ywKMc4sf3EXYyDzw,22AmJ_m81B4,0.9779
UCEtMRF1ywKMc4sf3EXYyDzw,46x7HOWSYFM,0.994
UCEtMRF1ywKMc4sf3EXYyDzw,8Um35Es-ROE,0.9927
UCEtMRF1ywKMc4sf3EXYyDzw,FOAiePVeJgM,0.9907
UCEtMRF1ywKMc4sf3EXYyDzw,10JAHBYnb_8,0.9962
UCEtMRF1ywKMc4sf3EXYyDzw,pzqeWbFP1ck,0.9966
UCEtMRF1ywKMc4sf3EXYyDzw,PpfdpnggMz4,0.994
UCEtMRF1ywKMc4sf3EXYyDzw,p-wkhe1LddU,0.999
UCEtMRF1ywKMc4sf3EXYyDzw,C-1XST4b_k8,0.6908
UCEtMRF1ywKMc4sf3EXYyDzw,rXkzjgBGGA8,0.9935
UCEtMRF1ywKMc4sf3EXYyDzw,gnrSDKLZDxI,0.9916
UCEtMRF1ywKMc4sf3EXYyDzw,m41ZQV7FybU,0.9582
UCEtMRF1ywKMc4sf3EXYyDzw,eYxKFy_6xLY,0.9848
UCyqR7WkL8i1b6xtSssDmW9w,sHGP2ZUIr48,0.9491
UCyqR7WkL8i1b6xtSssDmW9w,UUg9TTkVR8A,0.9716
UCyqR7WkL8i1b6xtSssDmW9w,VEbIbtO2EYc,0.9916
UCyqR7WkL8i1b6xtSssDmW9w,gszZ5theCrU,0.9781
UCyqR7WkL8i1b6xtSssDmW9w,SP90eKSw3Ok,0.9909
UCyqR7WkL8i1b6xtSssDmW9w,O0Q6q4ml5gE,0.9703
UCyqR7WkL8i1b6xtSssDmW9w,ZP7RuLMeb4s,0.8525
UCyqR7WkL8i1b6xtSssDmW9w,NcAV1_N1ENU,0.9673
UCyqR7WkL8i1b6xtSssDmW9w,8SbQZRbWieo,-0.0258
UCyqR7WkL8i1b6xtSssDmW9w,01xFk9sUQlU,0.9306
UCyqR7WkL8i1b6xtSssDmW9w,fajSXytYi48,0.9932
UCyqR7WkL8i1b6xtSssDmW9w,5MipujW91Lk,0.8787
UCyqR7WkL8i1b6xtSssDmW9w,s4PNUrL1mds,-0.7066
UCyqR7WkL8i1b6xtSssDmW9w,pMJyo5IylgM,0.9037
UCyqR7WkL8i1b6xtSssDmW9w,xzWMRHK-5Gg,0.8517
UCyqR7WkL8i1b6xtSssDmW9w,oh2mUiC4EUg,0.941
UCyqR7WkL8i1b6xtSssDmW9w,ZvQhrwy6Wfc,0.8917
UCyqR7WkL8i1b6xtSssDmW9w,1_VCk5-kR4c,0.9956
UCyqR7WkL8i1b6xtSssDmW9w,z1B6DDBdtww,0.9941
UCyqR7WkL8i1b6xtSssDmW9w,NL3FyV6WOIc,-0.8267
UCyqR7WkL8i1b6xtSssDmW9w,ZIf_N5IAHRI,0.9028
UCyqR7WkL8i1b6xtSssDmW9w,JOuOAop5ko4,0.9736
UCyqR7WkL8i1b6xtSssDmW9w,gglOjpu7mAY,-0.7152
UCyqR7WkL8i1b6xtSssDmW9w,7RNnuU-IC7w,0.888
UCyqR7WkL8i1b6xtSssDmW9w,79rLfa428oo,0.9831
UCyqR7WkL8i1b6xtSssDmW9w,NxwBMWmmMMk,-0.972
UCyqR7WkL8i1b6xtSssDmW9w,BzXXFAg7sAk,0.9855
UCyqR7WkL8i1b6xtSssDmW9w,O_5aE8-gflw,0.97
UCyqR7WkL8i1b6xtSssDmW9w,KooASM82OcI,0.9777
UCyqR7WkL8i1b6xtSssDmW9w,Owq7s-VTC1s,0.9703
UCyqR7WkL8i1b6xtSssDmW9w,FQsplrgOzWw,0.9912
UCyqR7WkL8i1b6xtSssDmW9w,HiKHIg_DRXc,0.9925
UCyqR7WkL8i1b6xtSssDmW9w,JG_YZZp899o,0.8634
UCyqR7WkL8i1b6xtSssDmW9w,IybWpcWE9wA,0.88
UCyqR7WkL8i1b6xtSssDmW9w,Z0W0qWFHBbU,0.8904
UCyqR7WkL8i1b6xtSssDmW9w,klDike72vO0,0.9907
UCyqR7WkL8i1b6xtSssDmW9w,CkgrnBi-6Sk,0.9227
UCyqR7WkL8i1b6xtSssDmW9w,UAmXOwft1-c,0.9901
UCyqR7WkL8i1b6xtSssDmW9w,-joLuHVNba8,0.9623
UCyqR7WkL8i1b6xtSssDmW9w,EF8fGkV5f_Q,0.7593
UCyqR7WkL8i1b6xtSssDmW9w,BgFNnnWhAks,-0.8698
UCyqR7WkL8i1b6xtSssDmW9w,ZMB5LZ4WIoo,0.9426
UCyqR7WkL8i1b6xtSssDmW9w,8VJ1velJw2M,0.949
UCyqR7WkL8i1b6xtSssDmW9w,YmTQaEoUOHA,0.9685
UCyqR7WkL8i1b6xtSssDmW9w,JdFiUmJrPek,-0.8845
UCyqR7WkL8i1b6xtSssDmW9w,ISmxeo6zYb8,0.9836
UCyqR7WkL8i1b6xtSssDmW9w,r0fpo1QLWik,-0.7584
UCyqR7WkL8i1b6xtSssDmW9w,o6jJDQyiUik,0.9736
UCyqR7WkL8i1b6xtSssDmW9w,2P23Bv2Xbg0,0.9907
UCyqR7WkL8i1b6xtSssDmW9w,1JGCNxD_3XQ,0.8158
UCGMOauU8dOd4mv2bT3Tx57w,q82gjr1bt2k,0.9855
UCGMOauU8dOd4mv2bT3Tx57w,-_T4thLYEIA,0.9794
UCGMOauU8dOd4mv2bT3Tx57w,WBF2xI88CWc,0.7266
UCGMOauU8dOd4mv2bT3Tx57w,sSqMyT6bL0k,0.9844
UCGMOauU8dOd4mv2bT3Tx57w,Gj1HfJq7rGU,0.989
UCGMOauU8dOd4mv2bT3Tx57w,8j-u3VopJe8,0.9916
UCGMOauU8dOd4mv2bT3Tx57w,E0zibYRHQC4,0.9963
UCGMOauU8dOd4mv2bT3Tx57w,Xwnhrb9FHps,0.8919
UCGMOauU8dOd4mv2bT3Tx57w,w4V4n444L_4,0.9849
UCGMOauU8dOd4mv2bT3Tx57w,jiA8gxRWzp0,-0.2864
UCGMOauU8dOd4mv2bT3Tx57w,64YlaIfsArE,0.7898
UCGMOauU8dOd4mv2bT3Tx57w,gGSE6BNrXS0,0.8773
UCGMOauU8dOd4mv2bT3Tx57w,Te3cSqlwlHE,0.9813
UCGMOauU8dOd4mv2bT3Tx57w,VWbME4dmfiM,-0.8627
UCGMOauU8dOd4mv2bT3Tx57w,ebF0Mf8Ljks,0.9722
UCGMOauU8dOd4mv2bT3Tx57w,6t_HhARb58M,0.9985
UCGMOauU8dOd4mv2bT3Tx57w,T-GPYJ2f2iw,0.7472
UCGMOauU8dOd4mv2bT3Tx57w,9je_zy3bGGw,0.9856
UCGMOauU8dOd4mv2bT3Tx57w,kUErCeb3CcU,0.9798
UCGMOauU8dOd4mv2bT3Tx57w,iLONf96eq0A,0.9797
UCGMOauU8dOd4mv2bT3Tx57w,A8U5x6PNG34,0.986
UCGMOauU8dOd4mv2bT3Tx57w,jmIYuxN0J4M,0.97
UCGMOauU8dOd4mv2bT3Tx57w,itCOy1gMqTA,0.9451
UCGMOauU8dOd4mv2bT3Tx57w,trqRcVMqxRU,0.9303
UCGMOauU8dOd4mv2bT3Tx57w,n-E8GcgZYec,0.9649
UCGMOauU8dOd4mv2bT3Tx57w,tzlXAR7zq-E,0.9922
UCGMOauU8dOd4mv2bT3Tx57w,2YZzvBftjy0,0.9857
UCGMOauU8dOd4mv2bT3Tx57w,-1va-UDSe2s,0.9914
UCGMOauU8dOd4mv2bT3Tx57w,EbRB0dhqrNo,0.8402
UCGMOauU8dOd4mv2bT3Tx57w,-DsTDbyT_L0,0.9952
UCGMOauU8dOd4mv2bT3Tx57w,B2kLVb0Y_fc,0.9574
UCGMOauU8dOd4mv2bT3Tx57w,rDbyWVzWuJQ,0.9382
UCGMOauU8dOd4mv2bT3Tx57w,-WPu5qK8xa4,0.9412
UCGMOauU8dOd4mv2bT3Tx57w,QuDDub-lllg,0.9957
